"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
3873, 4.087766110897060e-01, 6.414406746625900e-02, 2.254587403495850e+04, -1.125265844169113e+00, 4.275634478455435e-03, 5.288546721023287e-05
3847, 3.942807912826540e-01, 6.392400711774830e-02, 2.264075485382448e+04, -1.118688860067816e+00, 4.296324947081068e-03, 7.595716552177408e-05
3821, 3.800389170646670e-01, 6.363599747419360e-02, 2.275173162437056e+04, -1.110996130765743e+00, 4.306839456334825e-03, 1.003223553914712e-04
3795, 3.660713136196140e-01, 6.326690316200261e-02, 2.289093798029134e+04, -1.101346572502721e+00, 4.303232591900060e-03, 1.265291720102756e-04
3769, 3.523894548416140e-01, 6.282301247119899e-02, 2.301326697912432e+04, -1.092866925192883e+00, 4.297340875187561e-03, 1.501324802308107e-04
3743, 3.389919400215150e-01, 6.232085451483730e-02, 2.309827790739144e+04, -1.086974105860883e+00, 4.307751976559764e-03, 1.717670608987414e-04
3717, 3.258830904960630e-01, 6.176609918475150e-02, 2.316303719549692e+04, -1.082485097298650e+00, 4.324471596781486e-03, 1.939882818343692e-04
3691, 3.130726814270020e-01, 6.115816161036490e-02, 2.320317505880323e+04, -1.079702805872618e+00, 4.350271622371070e-03, 2.157655400663470e-04
3665, 3.005529642105100e-01, 6.050977110862730e-02, 2.321713626414901e+04, -1.078735037816950e+00, 4.392608943721338e-03, 2.372625670090549e-04
3639, 2.883291840553280e-01, 5.982166528701780e-02, 2.323314398431568e+04, -1.077625408681234e+00, 4.429349877122594e-03, 2.594546618976313e-04
3613, 2.764054536819460e-01, 5.909530073404310e-02, 2.328432980204296e+04, -1.074077291017118e+00, 4.457154013728634e-03, 2.831798015094285e-04
3587, 2.647941112518310e-01, 5.832639336586000e-02, 2.341752856293768e+04, -1.064844169473821e+00, 4.487554667629149e-03, 3.129894396160065e-04
3561, 2.535301446914670e-01, 5.749983713030820e-02, 2.361976887905566e+04, -1.050825199574033e+00, 4.495386131481385e-03, 3.448853073483397e-04
