"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
48, 1.082913833170000e-01, 2.220446049250313e-16, 1.150675828260486e+05, 1.912590240176241e-01, 3.953405002140624e-03, 0.000000000000000e+00
49, 1.135307033110000e-01, 2.220446049250313e-16, 1.150671620883937e+05, 1.911277375656091e-01, 3.920201660846936e-03, 0.000000000000000e+00
50, 1.188480158220000e-01, 2.220446049250313e-16, 1.150667768555093e+05, 1.910075299778204e-01, 3.888818378537376e-03, 0.000000000000000e+00
51, 1.242462442510000e-01, 2.220446049250313e-16, 1.150664217834552e+05, 1.908967337377968e-01, 3.859040487531573e-03, 0.000000000000000e+00
52, 1.297284369870000e-01, 2.220446049250313e-16, 1.150660907538292e+05, 1.907934396670153e-01, 3.830704756465345e-03, 0.000000000000000e+00
53, 1.352977746630000e-01, 2.220446049250313e-16, 1.150657823012450e+05, 1.906971905081379e-01, 3.803689798752093e-03, 0.000000000000000e+00
54, 1.409575779210000e-01, 2.220446049250313e-16, 1.150654918448014e+05, 1.906065568424583e-01, 3.777831218033750e-03, 0.000000000000000e+00
55, 1.467113157020000e-01, 2.220446049250313e-16, 1.150652175441846e+05, 1.905209644208101e-01, 3.752999366915541e-03, 0.000000000000000e+00
56, 1.525626141330000e-01, 2.220446049250313e-16, 1.150649582732942e+05, 1.904400618561920e-01, 3.729120978461916e-03, 0.000000000000000e+00
57, 1.585152660350000e-01, 2.220446049250313e-16, 1.150647104864349e+05, 1.903627427542861e-01, 3.706137742176613e-03, 0.000000000000000e+00
58, 1.645732411200000e-01, 2.220446049250313e-16, 1.150644744754897e+05, 1.902890981939031e-01, 3.684006737967396e-03, 0.000000000000000e+00
59, 1.707406969350000e-01, 2.220446049250313e-16, 1.150642493193129e+05, 1.902188407419062e-01, 3.662651086155236e-03, 0.000000000000000e+00
60, 1.770219906140000e-01, 2.220446049250313e-16, 1.150640316950535e+05, 1.901509335399673e-01, 3.641968367872380e-03, 0.000000000000000e+00
61, 1.834216915030000e-01, 2.220446049250313e-16, 1.150638219734321e+05, 1.900854922673355e-01, 3.621881028607744e-03, 0.000000000000000e+00
62, 1.899445947530000e-01, 2.220446049250313e-16, 1.150636207305054e+05, 1.900226966759734e-01, 3.602355211274221e-03, 0.000000000000000e+00
63, 1.965957359540000e-01, 2.220446049250313e-16, 1.150634254654119e+05, 1.899617664002597e-01, 3.583365306763407e-03, 0.000000000000000e+00
64, 2.033804069020000e-01, 2.220446049250313e-16, 1.150632353527447e+05, 1.899024438811584e-01, 3.564887564996135e-03, 0.000000000000000e+00
65, 2.103041726230000e-01, 2.220446049250313e-16, 1.150630520549916e+05, 1.898452478793677e-01, 3.546899307117133e-03, 0.000000000000000e+00
66, 2.173728897500000e-01, 2.220446049250313e-16, 1.150628740383713e+05, 1.897896997956578e-01, 3.529354266715377e-03, 0.000000000000000e+00
67, 2.245927263960000e-01, 2.220446049250313e-16, 1.150626989591782e+05, 1.897350683030460e-01, 3.512214499491953e-03, 0.000000000000000e+00
68, 2.319701836540000e-01, 2.220446049250313e-16, 1.150625282800417e+05, 1.896818097985868e-01, 3.495460891972935e-03, 0.000000000000000e+00
69, 2.395121189030000e-01, 2.220446049250313e-16, 1.150623627170208e+05, 1.896301477204821e-01, 3.479069650102075e-03, 0.000000000000000e+00
70, 2.472257710730000e-01, 2.220446049250313e-16, 1.150621997262672e+05, 1.895792882894106e-01, 3.463007184138488e-03, 0.000000000000000e+00
71, 2.551187880890000e-01, 2.220446049250313e-16, 1.150620387237031e+05, 1.895290492505101e-01, 3.447251015840605e-03, 0.000000000000000e+00
72, 2.631992566980000e-01, 2.220446049250313e-16, 1.150618815952904e+05, 1.894800190969888e-01, 3.431787388021754e-03, 0.000000000000000e+00
73, 2.714757349350000e-01, 2.220446049250313e-16, 1.150617278832975e+05, 1.894320549988460e-01, 3.416583043543851e-03, 0.000000000000000e+00
74, 2.799572875080000e-01, 2.220446049250313e-16, 1.150615755031847e+05, 1.893845064988844e-01, 3.401582880378203e-03, 0.000000000000000e+00
75, 2.886535243940000e-01, 2.220446049250313e-16, 1.150614245689204e+05, 1.893374091596802e-01, 3.386784014315602e-03, 0.000000000000000e+00
76, 2.975746430190000e-01, 2.220446049250313e-16, 1.150612768775934e+05, 1.892913237425857e-01, 3.372196907764269e-03, 0.000000000000000e+00
77, 3.067314743950000e-01, 2.220446049250313e-16, 1.150611317321902e+05, 1.892460327523704e-01, 3.357810955286674e-03, 0.000000000000000e+00
78, 3.161355336610000e-01, 2.220446049250313e-16, 1.150609874197027e+05, 1.892010016641107e-01, 3.343607713219479e-03, 0.000000000000000e+00
