"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
675, 5.363336801528930e-01, -4.462694749236110e-02, 3.698428586929329e+04, -1.244186105829206e-01, 2.524648596158568e-03, 3.169011894409855e-04, -2.037690957927585e+02
649, 5.538190603256230e-01, -4.237503558397290e-02, 3.745992105986902e+04, -9.144835248625587e-02, 2.407904714732790e-03, 3.157656613586467e-04, -1.820266705312912e+02
623, 5.713157057762150e-01, -4.003950580954550e-02, 3.791575561102405e+04, -5.985064252125725e-02, 2.301798635586058e-03, 3.122500952100884e-04, -1.636263771707643e+02
597, 5.888153314590450e-01, -3.762762248516080e-02, 3.836143108534595e+04, -2.895714324514073e-02, 2.211728575586328e-03, 3.030766886592073e-04, -1.513782974437950e+02
571, 6.065399646759030e-01, -3.521266952157020e-02, 3.874533540170216e+04, -2.345520208235382e-03, 2.142223968843453e-03, 2.944166008993392e-04, -1.448626573481464e+02
545, 6.243042349815370e-01, -3.275020420551300e-02, 3.903503443061606e+04, 1.773594546734465e-02, 2.063425899134740e-03, 2.954755559667688e-04, -1.335556583787505e+02
519, 6.418011188507080e-01, -3.016339242458340e-02, 3.944559455292707e+04, 4.619530563455038e-02, 1.972109268055096e-03, 2.895502066329058e-04, -1.164017093065727e+02
493, 6.594728827476500e-01, -2.758665196597580e-02, 3.991270733554569e+04, 7.857480426783160e-02, 1.892505387339412e-03, 2.738244596133959e-04, -1.038113593518289e+02
467, 6.773055195808410e-01, -2.502630092203620e-02, 4.025354950352211e+04, 1.022014291918767e-01, 1.839571473939938e-03, 2.636769665109007e-04, -9.538817607355175e+01
441, 6.951977014541630e-01, -2.246599644422530e-02, 4.057667155731231e+04, 1.245997246108766e-01, 1.786585913338419e-03, 2.530845559970877e-04, -8.763376411169597e+01
415, 7.132214307785030e-01, -1.993851736187930e-02, 4.090500876875419e+04, 1.473595262791980e-01, 1.734379561224466e-03, 2.406583827134571e-04, -8.080610396918375e+01
389, 7.313483357429500e-01, -1.744982041418550e-02, 4.120323818975948e+04, 1.680323048653694e-01, 1.686086323970318e-03, 2.288900166311093e-04, -7.459155296692744e+01
363, 7.495508193969730e-01, -1.500672101974490e-02, 4.149842178648570e+04, 1.884939518645850e-01, 1.640390797924610e-03, 2.158807399966728e-04, -6.900722917985023e+01
337, 7.678796052932740e-01, -1.264218706637620e-02, 4.177603195850253e+04, 2.077374376347935e-01, 1.600763870713153e-03, 2.019489962972403e-04, -6.442810854286104e+01
311, 7.863141298294070e-01, -1.036873925477270e-02, 4.203800292186726e+04, 2.258968388883307e-01, 1.569806762870907e-03, 1.863642555196544e-04, -6.150279248696285e+01
