"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
87, 4.142179315450000e-01, 2.220446049250313e-16, 1.150596524665559e+05, 1.887844445525536e-01, 3.104019411516099e-03, 0.000000000000000e+00, -7.197949885802863e+00
88, 4.269260622260000e-01, 2.220446049250313e-16, 1.150595242767627e+05, 1.887444443697016e-01, 3.091518171446629e-03, 0.000000000000000e+00, -7.140282469294278e+00
89, 4.400740085990000e-01, 2.220446049250313e-16, 1.150593978231940e+05, 1.887049859561630e-01, 3.079075622284657e-03, 0.000000000000000e+00, -7.083110089070397e+00
90, 4.536879824320000e-01, 2.220446049250313e-16, 1.150592740010014e+05, 1.886663486339129e-01, 3.066654313434768e-03, 0.000000000000000e+00, -7.026284284303337e+00
91, 4.677962949600000e-01, 2.220446049250313e-16, 1.150591511076418e+05, 1.886280011435932e-01, 3.054165281514528e-03, 0.000000000000000e+00, -6.969342129777321e+00
92, 4.824295720830000e-01, 2.220446049250313e-16, 1.150590271782854e+05, 1.885893303820951e-01, 3.041520783957679e-03, 0.000000000000000e+00, -6.911891300850339e+00
93, 4.976209965680000e-01, 2.220446049250313e-16, 1.150589016147969e+05, 1.885501497080625e-01, 3.028660035936425e-03, 0.000000000000000e+00, -6.853675548662153e+00
94, 5.134065813120000e-01, 2.220446049250313e-16, 1.150587750892191e+05, 1.885106688249065e-01, 3.015565792233468e-03, 0.000000000000000e+00, -6.794656833606346e+00
95, 5.298254783930000e-01, 2.220446049250313e-16, 1.150586473333327e+05, 1.884708040377799e-01, 3.002257119928921e-03, 0.000000000000000e+00, -6.734952833127038e+00
96, 5.469203295140000e-01, 2.220446049250313e-16, 1.150585180570220e+05, 1.884304648193426e-01, 2.988773099523669e-03, 0.000000000000000e+00, -6.674777687663670e+00
97, 5.647376644470000e-01, 2.220446049250313e-16, 1.150583880219588e+05, 1.883898888407317e-01, 2.975135008225228e-03, 0.000000000000000e+00, -6.614256491451624e+00
98, 5.833283553420000e-01, 2.220446049250313e-16, 1.150582582920218e+05, 1.883494080733151e-01, 2.961329872628505e-03, 0.000000000000000e+00, -6.553162780210116e+00
99, 6.027481362320000e-01, 2.220446049250313e-16, 1.150581293599665e+05, 1.883091762759211e-01, 2.947382937030848e-03, 0.000000000000000e+00, -6.491692299750460e+00
100, 6.230581989500000e-01, 2.220446049250313e-16, 1.150580003696270e+05, 1.882689262915923e-01, 2.933322656769440e-03, 0.000000000000000e+00, -6.430025342474901e+00
101, 6.443258788700000e-01, 2.220446049250313e-16, 1.150578717293847e+05, 1.882287855511500e-01, 2.919152116956985e-03, 0.000000000000000e+00, -6.368187110374928e+00
102, 6.666254466970000e-01, 2.220446049250313e-16, 1.150577443477199e+05, 1.881890375356704e-01, 2.904851704035984e-03, 0.000000000000000e+00, -6.306079077949971e+00
103, 6.900390259370000e-01, 2.220446049250313e-16, 1.150576172669671e+05, 1.881493834163717e-01, 2.890413770467912e-03, 0.000000000000000e+00, -6.243679277243371e+00
104, 7.146576599530000e-01, 2.220446049250313e-16, 1.150574904185733e+05, 1.881098018021172e-01, 2.875843980135008e-03, 0.000000000000000e+00, -6.181033716535824e+00
105, 7.405825578610000e-01, 2.220446049250313e-16, 1.150573651162402e+05, 1.880707026186828e-01, 2.861144395703522e-03, 0.000000000000000e+00, -6.118161524461649e+00
106, 7.679265552350000e-01, 2.220446049250313e-16, 1.150572411022970e+05, 1.880320054628236e-01, 2.846305933806926e-03, 0.000000000000000e+00, -6.055021126311878e+00
107, 7.968158341210000e-01, 2.220446049250313e-16, 1.150571177910212e+05, 1.879935275664442e-01, 2.831317694940995e-03, 0.000000000000000e+00, -5.991577353043430e+00
108, 8.273919576770000e-01, 2.220446049250313e-16, 1.150569959064604e+05, 1.879554948604293e-01, 2.816164912847001e-03, 0.000000000000000e+00, -5.927776976915467e+00
109, 8.598142887360000e-01, 2.220446049250313e-16, 1.150568753731005e+05, 1.879178837814418e-01, 2.800831215119970e-03, 0.000000000000000e+00, -5.863554766041490e+00
110, 8.942628795040000e-01, 2.220446049250313e-16, 1.150567562698460e+05, 1.878807189507388e-01, 2.785307577721304e-03, 0.000000000000000e+00, -5.798893064410070e+00
