"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
107, 7.968158341210000e-01, 2.220446049250313e-16, 3.463073866816441e+04, 3.061556655136798e-03, 1.798580735888888e-03, 0.000000000000000e+00, -5.331832237718382e+02
108, 8.273919576770000e-01, 2.220446049250313e-16, 3.462916385366490e+04, 3.045176550193857e-03, 1.789075644734255e-03, 0.000000000000000e+00, -5.189238620058537e+02
109, 8.598142887360000e-01, 2.220446049250313e-16, 3.462731060821707e+04, 3.025900403746200e-03, 1.779453362639461e-03, 0.000000000000000e+00, -5.048051291564901e+02
110, 8.942628795040000e-01, 2.220446049250313e-16, 3.462549302893469e+04, 3.006995231488245e-03, 1.769692435255983e-03, 0.000000000000000e+00, -4.905865396909580e+02
111, 9.309419431120000e-01, 2.220446049250313e-16, 3.462386394596024e+04, 2.990050664308733e-03, 1.759784598829312e-03, 0.000000000000000e+00, -4.761889025923972e+02
112, 9.700840484090000e-01, 2.220446049250313e-16, 3.462203256973008e+04, 2.971001985972697e-03, 1.749728831320568e-03, 0.000000000000000e+00, -4.618970271694341e+02
113, 1.011955220140000e+00, 2.220446049250313e-16, 3.462015564415808e+04, 2.951479535646580e-03, 1.739478786446810e-03, 0.000000000000000e+00, -4.473999642494690e+02
114, 1.054913688830000e+00, 2.220446049250313e-16, 3.461851286875845e+04, 2.934392549559054e-03, 1.729424328875500e-03, 0.000000000000000e+00, -4.330522192670838e+02
115, 1.097872157520000e+00, 2.220446049250313e-16, 3.461690809296958e+04, 2.917700808506477e-03, 1.719811611751295e-03, 0.000000000000000e+00, -4.193846403621328e+02
116, 1.140830626210000e+00, 2.220446049250313e-16, 3.461520499045724e+04, 2.899986342523750e-03, 1.710611388855737e-03, 0.000000000000000e+00, -4.063955777554025e+02
117, 1.183789094900000e+00, 2.220446049250313e-16, 3.461366816178215e+04, 2.884001339220026e-03, 1.701790594455406e-03, 0.000000000000000e+00, -3.939137500445005e+02
118, 1.226747563590000e+00, 2.220446049250313e-16, 3.461238704731427e+04, 2.870676093971020e-03, 1.693334267628163e-03, 0.000000000000000e+00, -3.819182772598579e+02
119, 1.269706032280000e+00, 2.220446049250313e-16, 3.461096769983590e+04, 2.855913046860686e-03, 1.685222640447832e-03, 0.000000000000000e+00, -3.705678317537099e+02
120, 1.312664500970000e+00, 2.220446049250313e-16, 3.460948942257790e+04, 2.840537053924146e-03, 1.677424552067073e-03, 0.000000000000000e+00, -3.597282657332992e+02
121, 1.355622969660000e+00, 2.220446049250313e-16, 3.460816981998349e+04, 2.826811482444966e-03, 1.669916569801209e-03, 0.000000000000000e+00, -3.492999991508864e+02
122, 1.398581438350000e+00, 2.220446049250313e-16, 3.460706582086159e+04, 2.815328465569539e-03, 1.662687325750471e-03, 0.000000000000000e+00, -3.392600012497364e+02
123, 1.441539907040000e+00, 2.220446049250313e-16, 3.460585740422305e+04, 2.802759371647452e-03, 1.655725651764767e-03, 0.000000000000000e+00, -3.297459164282067e+02
124, 1.484498375720000e+00, 2.220446049250313e-16, 3.460456432739975e+04, 2.789309702450529e-03, 1.649009664125225e-03, 0.000000000000000e+00, -3.206672443365464e+02
125, 1.527456844410000e+00, 2.220446049250313e-16, 3.460335140760004e+04, 2.776693769835694e-03, 1.642518900912567e-03, 0.000000000000000e+00, -3.119119849434344e+02
126, 1.570415313100000e+00, 2.220446049250313e-16, 3.460230295224643e+04, 2.765788479894913e-03, 1.636239825089612e-03, 0.000000000000000e+00, -3.034523869322525e+02
127, 1.613373781790000e+00, 2.220446049250313e-16, 3.460139960680215e+04, 2.756392520445983e-03, 1.630166081153039e-03, 0.000000000000000e+00, -2.952819459802965e+02
128, 1.656332250480000e+00, 2.220446049250313e-16, 3.460035842048727e+04, 2.745562837897167e-03, 1.624289585120525e-03, 0.000000000000000e+00, -2.875105414356983e+02
129, 1.699290719170000e+00, 2.220446049250313e-16, 3.459924859460262e+04, 2.734019215162821e-03, 1.618594634791492e-03, 0.000000000000000e+00, -2.800630585804080e+02
130, 1.742249187860000e+00, 2.220446049250313e-16, 3.459820250670972e+04, 2.723138549871385e-03, 1.613069376747523e-03, 0.000000000000000e+00, -2.727919528395690e+02
131, 1.785207656550000e+00, 2.220446049250313e-16, 3.459726087634492e+04, 2.713344377797386e-03, 1.607695482412972e-03, 0.000000000000000e+00, -2.659840377421383e+02
132, 1.828166125240000e+00, 2.220446049250313e-16, 3.459654439904284e+04, 2.705892088400096e-03, 1.602501607962767e-03, 0.000000000000000e+00, -2.582688705513139e+02
133, 1.871124593930000e+00, 2.220446049250313e-16, 3.459573158105376e+04, 2.697437731417258e-03, 1.597341931204772e-03, 0.000000000000000e+00, -2.552163631311032e+02
134, 1.914083062620000e+00, 2.220446049250313e-16, 3.459431880370085e+04, 2.682743022098218e-03, 1.592585866413707e-03, 0.000000000000000e+00, -2.374322487735690e+02
135, 1.957041531310000e+00, 2.220446049250313e-16, 3.459764559877392e+04, 2.717345987995218e-03, 1.585639913270468e-03, 0.000000000000000e+00, -3.071886395803646e+02
136, 2.000000000000000e+00, 2.220446049250313e-16, 3.449899428875012e+04, 1.691244938346038e-03, 1.603086833558749e-03, 0.000000000000000e+00, 1.090240977987900e+02
