"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
3041, 8.928063511848450e-02, 3.696753084659580e-02, 2.497891019975334e+04, -9.566117329905297e-01, 4.800634748953822e-03, 9.393652937937763e-04, -9.662412073516988e+02
3015, 8.375442028045650e-02, 3.586603328585620e-02, 2.493113304937858e+04, -9.599235673757700e-01, 4.818100943298761e-03, 9.782907180325680e-04, -9.739298965773347e+02
2989, 7.843562960624691e-02, 3.476550802588460e-02, 2.485386074095866e+04, -9.652799581618390e-01, 4.846997868585451e-03, 1.022374891040663e-03, -9.890751873429837e+02
2963, 7.332068681716920e-02, 3.366525098681450e-02, 2.473404631855366e+04, -9.735852991220272e-01, 4.898092302531451e-03, 1.070581133072909e-03, -1.011383945116677e+03
2937, 6.838649511337280e-02, 3.256905823946000e-02, 2.461586369498048e+04, -9.817775264402631e-01, 4.929400028697679e-03, 1.119602986476309e-03, -1.029812827040551e+03
2911, 6.365954875946039e-02, 3.147093951702120e-02, 2.447462207366244e+04, -9.915681659915767e-01, 4.968881632251974e-03, 1.171360130695497e-03, -1.051989941812697e+03
2885, 5.909299850463870e-02, 3.037821687757970e-02, 2.426921889837811e+04, -1.005806380146424e+00, 5.056527627177797e-03, 1.231668336599859e-03, -1.091786202512617e+03
2859, 5.469727516174320e-02, 2.928791008889680e-02, 2.410750913083305e+04, -1.017015838315948e+00, 5.136838257528675e-03, 1.303353624849710e-03, -1.134923576191914e+03
2833, 5.049252510070800e-02, 2.819604612886910e-02, 2.397909150302081e+04, -1.025917539487399e+00, 5.194992684294676e-03, 1.376009599370857e-03, -1.167901273199496e+03
2807, 4.645630717277530e-02, 2.710510604083540e-02, 2.384388319770909e+04, -1.035289959382453e+00, 5.241716257319529e-03, 1.447239837442808e-03, -1.199035595361093e+03
2781, 4.259017109870910e-02, 2.601420320570470e-02, 2.376283508558815e+04, -1.040908082742166e+00, 5.265902793467198e-03, 1.526120987142166e-03, -1.220258869480392e+03
2755, 3.891497850418090e-02, 2.491953969001770e-02, 2.363058376061111e+04, -1.050075529568043e+00, 5.315602278230989e-03, 1.609826644884928e-03, -1.249656641431075e+03
2729, 3.537228703498840e-02, 2.382827177643780e-02, 2.343228618621802e+04, -1.063821195021789e+00, 5.426642760439315e-03, 1.712267606062502e-03, -1.316983114128027e+03
2703, 3.199326992034910e-02, 2.273553423583510e-02, 2.335454004690732e+04, -1.069210430994826e+00, 5.562706645879011e-03, 1.852244621290097e-03, -1.398845937286637e+03
2677, 2.879580855369570e-02, 2.163846604526040e-02, 2.336864203221497e+04, -1.068232904301089e+00, 5.671917837975662e-03, 2.001302074472227e-03, -1.462081341021019e+03
2651, 2.576607465744020e-02, 2.053830586373810e-02, 2.342723783041231e+04, -1.064171138838344e+00, 5.751299399621691e-03, 2.154134537627734e-03, -1.524040780791820e+03
2625, 2.291005849838260e-02, 1.943397335708140e-02, 2.358477539295767e+04, -1.053250891135997e+00, 5.835655428846453e-03, 2.337554823557960e-03, -1.598889687955507e+03
2599, 2.023851871490480e-02, 1.832416467368600e-02, 2.384466774126409e+04, -1.035235576098775e+00, 5.908277646640159e-03, 2.545637453530176e-03, -1.678142369753658e+03
2573, 1.774638891220090e-02, 1.720915734767910e-02, 2.415260961352877e+04, -1.013889546182345e+00, 5.939443302010875e-03, 2.754663386438962e-03, -1.778022061378936e+03
2547, 1.542121171951290e-02, 1.608993858098980e-02, 2.463510658714962e+04, -9.804436404412588e-01, 5.968730090720835e-03, 3.003768383655035e-03, -1.921549415192496e+03
2521, 1.328635215759280e-02, 1.496464014053340e-02, 2.548094010203796e+04, -9.218118363921897e-01, 6.012847351670852e-03, 3.328829361281670e-03, -2.072582905997962e+03
2495, 1.134461164474490e-02, 1.383305341005330e-02, 2.665898318682065e+04, -8.401518050827677e-01, 5.937953176070550e-03, 3.631205264000529e-03, -2.142694748053991e+03
2469, 9.577721357345579e-03, 1.269672065973280e-02, 2.818512262412121e+04, -7.343623005711430e-01, 5.689196163279006e-03, 3.855427541392924e-03, -2.081557829162826e+03
2443, 7.984459400177000e-03, 1.155596133321520e-02, 3.001834352100058e+04, -6.072864085515660e-01, 5.197271286407142e-03, 3.908438361344574e-03, -1.829267989691316e+03
