"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
37, 5.507691408390000e-02, 2.220446049250313e-16, 1.150798854468222e+05, 1.950979184285118e-01, 3.689393433687877e-03, 0.000000000000000e+00, -1.050968172618714e+01
38, 5.962155430870000e-02, 2.220446049250313e-16, 1.150787355695872e+05, 1.947391121731800e-01, 4.024568337401198e-03, 0.000000000000000e+00, -1.231102608803075e+01
39, 6.421860241959999e-02, 2.220446049250313e-16, 1.150766789196433e+05, 1.940973576949836e-01, 4.139772061929862e-03, 0.000000000000000e+00, -1.285800904605312e+01
40, 6.886997564640000e-02, 2.220446049250313e-16, 1.150746878922953e+05, 1.934760800096252e-01, 4.144276461640242e-03, 0.000000000000000e+00, -1.280631305097021e+01
41, 7.357766043930000e-02, 2.220446049250313e-16, 1.150730294891520e+05, 1.929585939653800e-01, 4.107181186220128e-03, 0.000000000000000e+00, -1.254654828525854e+01
42, 7.834371614890000e-02, 2.220446049250313e-16, 1.150716922899034e+05, 1.925413359830352e-01, 4.057859569457836e-03, 0.000000000000000e+00, -1.223163096225608e+01
43, 8.317027892560000e-02, 2.220446049250313e-16, 1.150706114504570e+05, 1.922040721929749e-01, 4.007545851599220e-03, 0.000000000000000e+00, -1.192317294635942e+01
44, 8.805956585650000e-02, 2.220446049250313e-16, 1.150697277671121e+05, 1.919283287464318e-01, 3.960048657244516e-03, 0.000000000000000e+00, -1.164063347030444e+01
45, 9.301387935570000e-02, 2.220446049250313e-16, 1.150689926387756e+05, 1.916989402190258e-01, 3.916164842765672e-03, 0.000000000000000e+00, -1.138529567861188e+01
46, 9.803561182770000e-02, 2.220446049250313e-16, 1.150683659701962e+05, 1.915033953386865e-01, 3.875718221140727e-03, 0.000000000000000e+00, -1.115379663179729e+01
47, 1.031272506240000e-01, 2.220446049250313e-16, 1.150678226422982e+05, 1.913338559804445e-01, 3.838363094939063e-03, 0.000000000000000e+00, -1.094357379715335e+01
48, 1.082913833170000e-01, 2.220446049250313e-16, 1.150673422243662e+05, 1.911839469693481e-01, 3.803580956752668e-03, 0.000000000000000e+00, -1.074981790254150e+01
49, 1.135307033110000e-01, 2.220446049250313e-16, 1.150669118254832e+05, 1.910496458397986e-01, 3.771041578460285e-03, 0.000000000000000e+00, -1.057075434710429e+01
50, 1.188480158220000e-01, 2.220446049250313e-16, 1.150665208640190e+05, 1.909276507131025e-01, 3.740392826225449e-03, 0.000000000000000e+00, -1.040339405535864e+01
51, 1.242462442510000e-01, 2.220446049250313e-16, 1.150661620850337e+05, 1.908156977669107e-01, 3.711420494448583e-03, 0.000000000000000e+00, -1.024656218210822e+01
52, 1.297284369870000e-01, 2.220446049250313e-16, 1.150658309052917e+05, 1.907123568541155e-01, 3.683926506476790e-03, 0.000000000000000e+00, -1.009879793328609e+01
53, 1.352977746630000e-01, 2.220446049250313e-16, 1.150655214599202e+05, 1.906157979071151e-01, 3.657749809709224e-03, 0.000000000000000e+00, -9.958961947058819e+00
54, 1.409575779210000e-01, 2.220446049250313e-16, 1.150652329419816e+05, 1.905257691301573e-01, 3.632779410443646e-03, 0.000000000000000e+00, -9.826517294113959e+00
55, 1.467113157020000e-01, 2.220446049250313e-16, 1.150649610511239e+05, 1.904409286467025e-01, 3.608870583101267e-03, 0.000000000000000e+00, -9.700318224723375e+00
56, 1.525626141330000e-01, 2.220446049250313e-16, 1.150647036405208e+05, 1.903606065638184e-01, 3.585929566911609e-03, 0.000000000000000e+00, -9.579882090708040e+00
57, 1.585152660350000e-01, 2.220446049250313e-16, 1.150644600878098e+05, 1.902846086802490e-01, 3.563874923321916e-03, 0.000000000000000e+00, -9.464726064842104e+00
58, 1.645732411200000e-01, 2.220446049250313e-16, 1.150642271433910e+05, 1.902119209949424e-01, 3.542616176152760e-03, 0.000000000000000e+00, -9.354203503075311e+00
59, 1.707406969350000e-01, 2.220446049250313e-16, 1.150640045066744e+05, 1.901424497121276e-01, 3.522094776453710e-03, 0.000000000000000e+00, -9.248023910988785e+00
60, 1.770219906140000e-01, 2.220446049250313e-16, 1.150637919780104e+05, 1.900761325334294e-01, 3.502255567318206e-03, 0.000000000000000e+00, -9.145870934797518e+00
61, 1.834216915030000e-01, 2.220446049250313e-16, 1.150635868466687e+05, 1.900121236059381e-01, 3.483030859097333e-03, 0.000000000000000e+00, -9.047275500739717e+00
62, 1.899445947530000e-01, 2.220446049250313e-16, 1.150633885521218e+05, 1.899502480233282e-01, 3.464375946245899e-03, 0.000000000000000e+00, -8.952000957128035e+00
63, 1.965957359540000e-01, 2.220446049250313e-16, 1.150631980258361e+05, 1.898907964392674e-01, 3.446258437255935e-03, 0.000000000000000e+00, -8.859907541789513e+00
64, 2.033804069020000e-01, 2.220446049250313e-16, 1.150630134059462e+05, 1.898331878795533e-01, 3.428626239080123e-03, 0.000000000000000e+00, -8.770626742580232e+00
65, 2.103041726230000e-01, 2.220446049250313e-16, 1.150628329934203e+05, 1.897768921804457e-01, 3.411439793524216e-03, 0.000000000000000e+00, -8.683931221803224e+00
66, 2.173728897500000e-01, 2.220446049250313e-16, 1.150626583691476e+05, 1.897224026406322e-01, 3.394679011903815e-03, 0.000000000000000e+00, -8.599761036352264e+00
