"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
2807, 4.645630717277530e-02, 2.710510604083540e-02, 2.384364842184372e+04, -1.035306233663729e+00, 5.241726250946380e-03, 1.447242596686954e-03
2781, 4.259017109870910e-02, 2.601420320570470e-02, 2.376260892577318e+04, -1.040923759772836e+00, 5.265908826119900e-03, 1.526122735476357e-03
2755, 3.891497850418090e-02, 2.491953969001770e-02, 2.363036589335505e+04, -1.050090631772012e+00, 5.315603841892468e-03, 1.609827118438776e-03
2729, 3.537228703498840e-02, 2.382827177643780e-02, 2.343207616344490e+04, -1.063835753458955e+00, 5.426639538129033e-03, 1.712266589327522e-03
2703, 3.199326992034910e-02, 2.273553423583510e-02, 2.335433642642180e+04, -1.069224545635825e+00, 5.562697243964544e-03, 1.852241490683612e-03
2677, 2.879580855369570e-02, 2.163846604526040e-02, 2.336844284342083e+04, -1.068246711744447e+00, 5.671901054294685e-03, 2.001296152451402e-03
2651, 2.576607465744020e-02, 2.053830586373810e-02, 2.342704168931230e+04, -1.064184735020500e+00, 5.751275523008421e-03, 2.154125594703064e-03
2625, 2.291005849838260e-02, 1.943397335708140e-02, 2.358458201683504e+04, -1.053264295654416e+00, 5.835624915201216e-03, 2.337542600883151e-03
2599, 2.023851871490480e-02, 1.832416467368600e-02, 2.384447773350890e+04, -1.035248747127440e+00, 5.908241193548465e-03, 2.545621747369927e-03
2573, 1.774638891220090e-02, 1.720915734767910e-02, 2.415242449099763e+04, -1.013902378575220e+00, 5.939398728791853e-03, 2.754642713758340e-03
2547, 1.542121171951290e-02, 1.608993858098980e-02, 2.463492795965501e+04, -9.804560226087624e-01, 5.968678038763142e-03, 3.003742188464023e-03
2521, 1.328635215759280e-02, 1.496464014053340e-02, 2.548076876801360e+04, -9.218237129881933e-01, 6.012786307145537e-03, 3.328795565843947e-03
2495, 1.134461164474490e-02, 1.383305341005330e-02, 2.665881908463889e+04, -8.401631803792013e-01, 5.937880569623612e-03, 3.631160863362042e-03
2469, 9.577721357345579e-03, 1.269672065973280e-02, 2.818496432438015e+04, -7.343732736518213e-01, 5.689108409523063e-03, 3.855368072842742e-03
2443, 7.984459400177000e-03, 1.155596133321520e-02, 3.001818524874283e+04, -6.072973797271456e-01, 5.197165299110864e-03, 3.908358657055197e-03
2417, 6.539613008499150e-03, 1.041201036423440e-02, 3.145989448285460e+04, -5.073604396292658e-01, 4.673034636292610e-03, 3.820095000177057e-03
2391, 5.185037851333620e-03, 9.267500601708891e-03, 3.201611396717607e+04, -4.688042093085554e-01, 4.525180885540337e-03, 3.986008404103273e-03
2365, 3.939032554626460e-03, 8.121287450194361e-03, 3.245078502444431e+04, -4.386735183310077e-01, 4.413674886187263e-03, 4.356530203123600e-03
2339, 2.858132123947140e-03, 6.970721762627360e-03, 3.370179562703610e+04, -3.519554973216931e-01, 4.324624891064915e-03, 5.072458688517468e-03
2313, 1.973092555999760e-03, 5.815388169139620e-03, 3.599926984303822e+04, -1.926983200292935e-01, 4.017780615376041e-03, 5.881642013508603e-03
2287, 1.276999711990360e-03, 4.656096920371060e-03, 3.879100159281246e+04, 8.199859129065565e-04, 3.350122175430896e-03, 6.268672811119137e-03
2261, 7.326900959014890e-04, 3.494375152513380e-03, 4.176072649140140e+04, 2.066764875398198e-01, 2.463355828197371e-03, 6.147137539624386e-03
2235, 3.451704978942870e-04, 2.330780262127520e-03, 4.478053849603783e+04, 4.160049459235524e-01, 1.508797427671923e-03, 5.598420982325561e-03
2209, 1.051127910614010e-04, 1.165737863630060e-03, 4.705610492505073e+04, 5.737435110407531e-01, 7.383777236738885e-04, 4.985930822108747e-03
2183, 0.000000000000000e+00, 0.000000000000000e+00, 5.045653851268700e+04, 8.094560387223768e-01, -1.084116350686229e-04, 4.050417217490779e-03
2157, 1.753866672515870e-04, -1.459796912968160e-03, 5.307134014473097e+04, 9.907098365663030e-01, -5.084000979872556e-04, 2.751701787297051e-03
2131, 5.391836166381840e-04, -2.918316749855880e-03, 5.449319111517657e+04, 1.089270234113509e+00, -4.908528104914517e-04, 1.511523022077968e-03
2105, 1.121968030929570e-03, -4.374681971967220e-03, 5.516294415564569e+04, 1.135696425957230e+00, -2.192430680149136e-04, 4.644632887493582e-04
2079, 1.912891864776610e-03, -5.828497931361200e-03, 5.511466937748023e+04, 1.132350096822608e+00, 2.338837578139824e-04, -3.577510085239006e-04
2053, 3.018766641616820e-03, -7.276044692844150e-03, 5.445264584389873e+04, 1.086459701829278e+00, 7.912699655807372e-04, -8.938602319136154e-04
2027, 4.468053579330440e-03, -8.714943192899231e-03, 5.349084839897142e+04, 1.019789466690489e+00, 1.305048199425903e-03, -1.186296258760453e-03
2001, 6.177186965942380e-03, -1.014706678688530e-02, 5.255839204274560e+04, 9.551531081161209e-01, 1.691509038390304e-03, -1.346518735319809e-03
1975, 8.062899112701419e-03, -1.157660502940420e-02, 5.156052355156819e+04, 8.859824866975808e-01, 2.000204856571216e-03, -1.429792776686011e-03
1949, 1.017087697982790e-02, -1.300184894353150e-02, 5.045905750105075e+04, 8.096306509002411e-01, 2.256964728813858e-03, -1.425158011096866e-03
1923, 1.256430149078370e-02, -1.441901084035630e-02, 4.943114046768395e+04, 7.383771133917177e-01, 2.436546861347803e-03, -1.355788099640136e-03
1897, 1.524919271469120e-02, -1.582761853933330e-02, 4.855193364694221e+04, 6.774319260410600e-01, 2.566492469133240e-03, -1.278600605485262e-03
1871, 1.820489764213560e-02, -1.722909882664680e-02, 4.775341710877752e+04, 6.220800578879124e-01, 2.677260337492332e-03, -1.209712200174378e-03
1845, 2.143678069114690e-02, -1.862346194684510e-02, 4.702330352100576e+04, 5.714697710426951e-01, 2.789279611121915e-03, -1.160337916681811e-03
1819, 2.490270137786870e-02, -2.001537941396240e-02, 4.633496283998257e+04, 5.237551141765832e-01, 2.904315933020525e-03, -1.125106412549729e-03
1793, 2.861636877059940e-02, -2.140477113425730e-02, 4.562154181066011e+04, 4.743019283433860e-01, 3.007940946505627e-03, -1.073676527954169e-03
1767, 3.265759348869320e-02, -2.278346754610540e-02, 4.501236484242244e+04, 4.320747713388161e-01, 3.088690014080251e-03, -1.016446479698287e-03
1741, 3.698146343231200e-02, -2.415761165320870e-02, 4.450961916930536e+04, 3.972252586701085e-01, 3.162602580013443e-03, -9.751610074377307e-04
1715, 4.156750440597530e-02, -2.553076110780240e-02, 4.399469993679265e+04, 3.615318946565446e-01, 3.235220149810025e-03, -9.407313294322138e-04
1689, 4.642483592033390e-02, -2.690353803336620e-02, 4.345575928864382e+04, 3.241734051664323e-01, 3.302531538050287e-03, -8.998353878802924e-04
1663, 5.161416530609130e-02, -2.826815843582150e-02, 4.297381120806403e+04, 2.907655477985324e-01, 3.348386543025926e-03, -8.533455315154143e-04
1637, 5.711802840232850e-02, -2.962872758507730e-02, 4.254983253009206e+04, 2.613760351695392e-01, 3.375483846473218e-03, -8.042037276533631e-04
1611, 6.298619508743290e-02, -3.097752667963500e-02, 4.217456384644144e+04, 2.353630201514953e-01, 3.387447520975916e-03, -7.569606151051306e-04
1585, 6.917616724967959e-02, -3.232324495911600e-02, 4.185069255011112e+04, 2.129127884577747e-01, 3.401738141923709e-03, -7.247795499509152e-04
1559, 7.564741373062130e-02, -3.367514535784720e-02, 4.146935021089884e+04, 1.864787575110822e-01, 3.438123519236844e-03, -6.977974342069214e-04
1533, 8.247101306915280e-02, -3.502155095338820e-02, 4.107165675617228e+04, 1.589112938214896e-01, 3.475074862291038e-03, -6.680710502154531e-04
1507, 8.964005112648010e-02, -3.636518120765690e-02, 4.070694931014680e+04, 1.336303666245750e-01, 3.497524417461330e-03, -6.355720561910138e-04
1481, 9.719923138618471e-02, -3.769797086715700e-02, 4.035549187312109e+04, 1.092679085089257e-01, 3.507740971854785e-03, -5.987160265031766e-04
1455, 1.051684617996220e-01, -3.901563584804530e-02, 4.005703486736492e+04, 8.857935411784330e-02, 3.516113315867683e-03, -5.683201258346969e-04
1429, 1.134960949420930e-01, -4.033208265900610e-02, 3.974465941768612e+04, 6.692599582342142e-02, 3.527748186463215e-03, -5.376340881149742e-04
1403, 1.222792565822600e-01, -4.162334650754930e-02, 3.944003551703058e+04, 4.580996230439418e-02, 3.529457593991900e-03, -5.048536060506395e-04
1377, 1.314679384231570e-01, -4.290277510881420e-02, 3.918250419388097e+04, 2.795830969235638e-02, 3.531407196706829e-03, -4.803446292911354e-04
1351, 1.410477757453920e-01, -4.417625442147250e-02, 3.887327804088713e+04, 6.523255523835527e-03, 3.550127070606054e-03, -4.538015991805936e-04
1325, 1.511152982711790e-01, -4.541423544287680e-02, 3.858445537549916e+04, -1.349746205696784e-02, 3.556092407510363e-03, -4.247861665120016e-04
1299, 1.616173982620240e-01, -4.663335904479030e-02, 3.833584954069446e+04, -3.073041432848941e-02, 3.556328506883136e-03, -3.980287332208492e-04
1273, 1.725961565971370e-01, -4.781839996576310e-02, 3.808617085270873e+04, -4.803773503821640e-02, 3.554661414678276e-03, -3.721679707389792e-04
1247, 1.840233504772190e-01, -4.897923022508620e-02, 3.784130473733727e+04, -6.501145603886953e-02, 3.554186725174930e-03, -3.511767027887576e-04
1221, 1.958884000778200e-01, -5.011982470750810e-02, 3.755341451951835e+04, -8.496753787021064e-02, 3.570851575959242e-03, -3.299481821401954e-04
1195, 2.082438766956330e-01, -5.121721699833870e-02, 3.725173723797587e+04, -1.058793165430969e-01, 3.585001740647366e-03, -3.049001437249430e-04
1169, 2.210974693298340e-01, -5.226382613182070e-02, 3.698102393140814e+04, -1.246447228136800e-01, 3.590831195680977e-03, -2.821308810344350e-04
1143, 2.344165146350860e-01, -5.327359586954120e-02, 3.668891715033986e+04, -1.448930899539448e-01, 3.606311278305603e-03, -2.612453818494670e-04
1117, 2.482267022132870e-01, -5.422909930348400e-02, 3.634511584679404e+04, -1.687248373445341e-01, 3.639331952354154e-03, -2.360957251680400e-04
1091, 2.625653147697450e-01, -5.509970337152480e-02, 3.601054601136039e+04, -1.919166743746200e-01, 3.657983239261997e-03, -2.067396884960709e-04
1065, 2.774220108985900e-01, -5.587914213538170e-02, 3.570304102587692e+04, -2.132324200096921e-01, 3.668884208840214e-03, -1.777975449310577e-04
1039, 2.927811741828920e-01, -5.656399205327030e-02, 3.537615547038693e+04, -2.358915952476113e-01, 3.687564171728325e-03, -1.480727218315140e-04
1013, 3.086399734020230e-01, -5.713268741965290e-02, 3.501662960510881e+04, -2.608133436916203e-01, 3.715370777209368e-03, -1.134332980156511e-04
987, 3.249974250793460e-01, -5.754758045077320e-02, 3.465972265039867e+04, -2.855535535130259e-01, 3.723232071895319e-03, -7.107235730945156e-05
961, 3.418258726596830e-01, -5.776616930961610e-02, 3.436656324405229e+04, -3.058748869261526e-01, 3.716572191563402e-03, -2.617411991826066e-05
935, 3.590588271617890e-01, -5.778745934367180e-02, 3.412622403313660e+04, -3.225348102700237e-01, 3.682676616439690e-03, 2.362175312425589e-05
909, 3.766198158264160e-01, -5.754299089312550e-02, 3.397339303670418e+04, -3.331288064616178e-01, 3.617376181251844e-03, 7.722171368973257e-05
883, 3.944020271301270e-01, -5.703297257423400e-02, 3.396476092753399e+04, -3.337271702347340e-01, 3.528159801274123e-03, 1.299446130399995e-04
857, 4.122794568538670e-01, -5.622962117195130e-02, 3.411111778010373e+04, -3.235819511696786e-01, 3.422345561609132e-03, 1.779284924066022e-04
831, 4.301885962486270e-01, -5.517242103815080e-02, 3.439282106563811e+04, -3.040547374252444e-01, 3.312124298782337e-03, 2.173985765296948e-04
805, 4.480717480182650e-01, -5.388031527400020e-02, 3.473622157517316e+04, -2.802507724238485e-01, 3.186034735743117e-03, 2.508487214620802e-04
779, 4.658685922622680e-01, -5.236319825053220e-02, 3.513794655914192e+04, -2.524038496818701e-01, 3.054089650336832e-03, 2.774781285783708e-04
4965, 9.918504953384401e-01, 1.925029675476250e-03, 4.081003903764479e+04, 1.407763789257450e-01, 5.808513344600891e-04, -1.222617169453713e-04
4991, 1.000000000000000e+00, 1.699999993434180e-04, 4.133226214192406e+04, 1.769760354551282e-01, 1.405655198942931e-03, 2.139306988404553e-04
4939, 9.830872416496280e-01, 3.729917574673890e-03, 4.069991468632911e+04, 1.331427379388136e-01, 4.678869343170353e-04, -9.577019777337548e-05
4913, 9.738758206367490e-01, 5.604205187410120e-03, 4.049345957825276e+04, 1.188316055131141e-01, 4.671888329882195e-04, -9.370256872066460e-05
4887, 9.641631841659550e-01, 7.525455206632610e-03, 4.029110313610535e+04, 1.048045859457702e-01, 5.103224846383758e-04, -1.004920043285705e-04
4861, 9.540644884109500e-01, 9.505425579845911e-03, 4.004815440671420e+04, 8.796377502388045e-02, 5.731563389510307e-04, -1.116745510653230e-04
4835, 9.435870051383970e-01, 1.153454557061200e-02, 3.978892325009879e+04, 6.999429271967643e-02, 6.473033246495727e-04, -1.241564909098728e-04
4809, 9.327191114425660e-01, 1.359959132969380e-02, 3.950928782775735e+04, 5.061041988973028e-02, 7.279831156764797e-04, -1.365272724855728e-04
4783, 9.214465022087100e-01, 1.568681560456750e-02, 3.922206960334497e+04, 3.070091954876644e-02, 8.095770021592654e-04, -1.482075770646540e-04
4757, 9.098071455955510e-01, 1.779403723776340e-02, 3.890935080171109e+04, 9.023760655059429e-03, 8.912692718162813e-04, -1.603093686070397e-04
4731, 8.978731632232670e-01, 1.992686651647090e-02, 3.858983736133206e+04, -1.312439154936191e-02, 9.744463666574410e-04, -1.717291227649921e-04
4705, 8.855857253074650e-01, 2.206263877451420e-02, 3.826395225787992e+04, -3.571421707860819e-02, 1.055824835545783e-03, -1.820274619505968e-04
4679, 8.730279207229610e-01, 2.421026304364200e-02, 3.791605754109500e+04, -5.982971321963318e-02, 1.137098843153349e-03, -1.924512457224330e-04
4653, 8.601957559585570e-01, 2.635983005166050e-02, 3.757042915529533e+04, -8.378811098148808e-02, 1.217872171306035e-03, -2.010852972318219e-04
4627, 8.470668792724610e-01, 2.849674224853520e-02, 3.723069018593465e+04, -1.073382639711310e-01, 1.293665885367167e-03, -2.080875464352285e-04
4601, 8.336892127990720e-01, 3.062343597412110e-02, 3.686672634807861e+04, -1.325676454587394e-01, 1.367328651331666e-03, -2.159416918060301e-04
4575, 8.201366662979130e-01, 3.274982050061230e-02, 3.649045082099042e+04, -1.586504532268939e-01, 1.443929334588068e-03, -2.229107923914712e-04
4549, 8.063289523124690e-01, 3.484725579619410e-02, 3.613438460213198e+04, -1.833323846059756e-01, 1.517977025840200e-03, -2.265686274298010e-04
4523, 7.922744154930110e-01, 3.690845519304280e-02, 3.577622439382597e+04, -2.081594679290381e-01, 1.583073836150187e-03, -2.292035436933956e-04
4497, 7.780403494834900e-01, 3.894298896193500e-02, 3.537401796352026e+04, -2.360397637483321e-01, 1.649783983587088e-03, -2.333207768732209e-04
4471, 7.636658549308780e-01, 4.095442220568660e-02, 3.501454127209506e+04, -2.609581035408061e-01, 1.713523150475423e-03, -2.320603439637233e-04
4445, 7.489700317382810e-01, 4.287994652986530e-02, 3.472213094072110e+04, -2.812275122947314e-01, 1.758339358413226e-03, -2.263633885076787e-04
4419, 7.341139912605290e-01, 4.475884139537810e-02, 3.430111655841058e+04, -3.104115447679881e-01, 1.809414708170736e-03, -2.309029230725368e-04
4393, 7.193410396575930e-01, 4.666095972061160e-02, 3.390148817863895e+04, -3.381131343157971e-01, 1.861961380884241e-03, -2.289380452069543e-04
4367, 7.042160034179690e-01, 4.843495786190030e-02, 3.364713775133013e+04, -3.557442923998278e-01, 1.901225836429961e-03, -2.164535602876972e-04
4341, 6.888993382453920e-01, 5.012673139572140e-02, 3.324861280984971e+04, -3.833693933993216e-01, 1.931771895207740e-03, -2.170071124829569e-04
4315, 6.737585067749020e-01, 5.185642465949060e-02, 3.278480372891075e+04, -4.155198848035101e-01, 1.981862526963986e-03, -2.179831583619751e-04
4289, 6.584149599075320e-01, 5.347967892885210e-02, 3.245115461055496e+04, -4.386478992227112e-01, 2.038885162525265e-03, -2.049667601755016e-04
4263, 6.428214907646180e-01, 5.496648699045180e-02, 3.210350084754650e+04, -4.627466928397084e-01, 2.052365814924673e-03, -1.910666211650640e-04
4237, 6.271871328353880e-01, 5.638685822486880e-02, 3.171056322550986e+04, -4.899844899395328e-01, 2.044193028655180e-03, -1.782146486895489e-04
4211, 6.114472150802610e-01, 5.770172551274300e-02, 3.139249218017132e+04, -5.120326576648727e-01, 1.992658010206370e-03, -1.588543667143340e-04
4185, 5.956164002418520e-01, 5.890367180109020e-02, 3.125749521264214e+04, -5.213904279684464e-01, 1.841506830215539e-03, -1.333738250055850e-04
4159, 5.797371864318850e-01, 5.999837070703510e-02, 3.121128057005926e+04, -5.245939518539650e-01, 1.512658241059852e-03, -9.890668558069472e-05
4133, 5.638301968574519e-01, 6.098204478621480e-02, 3.057008479562499e+04, -5.690406004461341e-01, 1.148094586841196e-03, -6.605501609653292e-05
4107, 5.478921532630920e-01, 6.183055788278580e-02, 2.816625562428281e+04, -7.356701303249278e-01, 1.220338920446000e-03, -5.983670963489784e-05
4081, 5.319590568542480e-01, 6.254477798938750e-02, 2.447114822296716e+04, -9.918089676737945e-01, 1.970350024734309e-03, -8.068697868965622e-05
4055, 5.160748958587650e-01, 6.313349306583400e-02, 2.218511465062269e+04, -1.150273098148678e+00, 2.977630304472875e-03, -9.964390114227794e-05
4029, 5.002762079238890e-01, 6.360501796007161e-02, 2.159948376251570e+04, -1.190868079161110e+00, 3.774440258277086e-03, -9.845684776393295e-05
4003, 4.845884144306180e-01, 6.395482271909710e-02, 2.178780755030572e+04, -1.177813780378754e+00, 4.163319379953206e-03, -7.780206889925803e-05
3977, 4.690417945384980e-01, 6.418871134519580e-02, 2.201353628418038e+04, -1.162166631548844e+00, 4.213900023667260e-03, -5.060169632500757e-05
3951, 4.536674916744230e-01, 6.432612985372541e-02, 2.218581157291031e+04, -1.150224788628795e+00, 4.227703020425310e-03, -2.241343035749849e-05
3925, 4.384851455688480e-01, 6.435070931911470e-02, 2.232996901976075e+04, -1.140232028792286e+00, 4.239601020318053e-03, 5.695983417029398e-06
3899, 4.235162138938900e-01, 6.428562104702000e-02, 2.244596562615864e+04, -1.132191332630494e+00, 4.255410310312504e-03, 2.959909960558723e-05
3873, 4.087766110897060e-01, 6.414406746625900e-02, 2.254587403502891e+04, -1.125265844164233e+00, 4.275634478431200e-03, 5.288546720993309e-05
3847, 3.942807912826540e-01, 6.392400711774830e-02, 2.264075485389231e+04, -1.118688860063114e+00, 4.296324947057314e-03, 7.595716552135413e-05
3821, 3.800389170646670e-01, 6.363599747419360e-02, 2.275173162443666e+04, -1.110996130761161e+00, 4.306839456311582e-03, 1.003223553909298e-04
3795, 3.660713136196140e-01, 6.326690316200261e-02, 2.289093798035573e+04, -1.101346572498258e+00, 4.303232591877718e-03, 1.265291720096186e-04
3769, 3.523894548416140e-01, 6.282301247119899e-02, 2.301326697918750e+04, -1.092866925188503e+00, 4.297340875165750e-03, 1.501324802300487e-04
3743, 3.389919400215150e-01, 6.232085451483730e-02, 2.309827790745356e+04, -1.086974105856577e+00, 4.307751976538227e-03, 1.717670608978826e-04
3717, 3.258830904960630e-01, 6.176609918475150e-02, 2.316303719555793e+04, -1.082485097294420e+00, 4.324471596760158e-03, 1.939882818334124e-04
3691, 3.130726814270020e-01, 6.115816161036490e-02, 2.320317505886274e+04, -1.079702805868493e+00, 4.350271622350059e-03, 2.157655400653049e-04
3665, 3.005529642105100e-01, 6.050977110862730e-02, 2.321713626420630e+04, -1.078735037812978e+00, 4.392608943701000e-03, 2.372625670079563e-04
3639, 2.883291840553280e-01, 5.982166528701780e-02, 2.323314398437000e+04, -1.077625408677469e+00, 4.429349877102928e-03, 2.594546618964793e-04
3613, 2.764054536819460e-01, 5.909530073404310e-02, 2.328432980209401e+04, -1.074077291013579e+00, 4.457154013709866e-03, 2.831798015082361e-04
3587, 2.647941112518310e-01, 5.832639336586000e-02, 2.341752856298582e+04, -1.064844169470484e+00, 4.487554667611424e-03, 3.129894396147703e-04
3561, 2.535301446914670e-01, 5.749983713030820e-02, 2.361976887910172e+04, -1.050825199570840e+00, 4.495386131465056e-03, 3.448853073470869e-04
3535, 2.426079511642460e-01, 5.662427470088010e-02, 2.383514605319872e+04, -1.035895604034578e+00, 4.464233049850185e-03, 3.726943451432451e-04
3509, 2.320270836353300e-01, 5.570466443896290e-02, 2.399924315867134e+04, -1.024520659481382e+00, 4.440247590706189e-03, 3.963321888539968e-04
753, 4.835794866085050e-01, -5.065427348017690e-02, 3.559441610679399e+04, -2.207621227921094e-01, 2.924321466548220e-03, 2.959227387623404e-04
727, 5.012295246124270e-01, -4.878489673137660e-02, 3.606112575961695e+04, -1.884105684608327e-01, 2.797455760952015e-03, 3.084695546880909e-04
701, 5.188096761703490e-01, -4.676951467990880e-02, 3.652508589057880e+04, -1.562496065146429e-01, 2.674148119023816e-03, 3.167423333597207e-04
675, 5.363336801528930e-01, -4.462694749236110e-02, 3.699501294066299e+04, -1.236750274362405e-01, 2.553892157041135e-03, 3.205719257332665e-04
649, 5.538190603256230e-01, -4.237503558397290e-02, 3.747052460358389e+04, -9.071333207577009e-02, 2.435817843151917e-03, 3.194261083032149e-04
623, 5.713157057762150e-01, -4.003950580954550e-02, 3.792625125460597e+04, -5.912310157255698e-02, 2.328142056624380e-03, 3.158237074280317e-04
597, 5.888153314590450e-01, -3.762762248516080e-02, 3.837162186767102e+04, -2.825073478310567e-02, 2.236391202347750e-03, 3.064562476769807e-04
571, 6.065399646759030e-01, -3.521266952157020e-02, 3.875518099273230e+04, -1.663039845533831e-03, 2.165464082004769e-03, 2.976106063912883e-04
545, 6.243042349815370e-01, -3.275020420551300e-02, 3.904495132656597e+04, 1.842336857115337e-02, 2.085528035071550e-03, 2.986405065020513e-04
519, 6.418011188507080e-01, -3.016339242458340e-02, 3.945586013398010e+04, 4.690689902279629e-02, 1.992965042128748e-03, 2.926123055694777e-04
493, 6.594728827476500e-01, -2.758665196597580e-02, 3.992300086713679e+04, 7.928833514193281e-02, 1.911507308812671e-03, 2.765738260954360e-04
467, 6.773055195808410e-01, -2.502630092203620e-02, 4.026366300519485e+04, 1.029024806847398e-01, 1.856662234843430e-03, 2.661266892067762e-04
441, 6.951977014541630e-01, -2.246599644422530e-02, 4.058672563533975e+04, 1.252966569532616e-01, 1.801620220077965e-03, 2.552142889237243e-04
415, 7.132214307785030e-01, -1.993851736187930e-02, 4.091499822802522e+04, 1.480519793544492e-01, 1.747261530524676e-03, 2.424458541339369e-04
389, 7.313483357429500e-01, -1.744982041418550e-02, 4.121314074749215e+04, 1.687187340672710e-01, 1.696747440332691e-03, 2.303372871930007e-04
363, 7.495508193969730e-01, -1.500672101974490e-02, 4.150823352435375e+04, 1.891740855811310e-01, 1.648735904795831e-03, 2.169789830793516e-04
337, 7.678796052932740e-01, -1.264218706637620e-02, 4.178568953119184e+04, 2.084068848718000e-01, 1.606767411632129e-03, 2.027063903670329e-04
311, 7.863141298294070e-01, -1.036873925477270e-02, 4.204744469862460e+04, 2.265513275021857e-01, 1.573484116825655e-03, 1.868008234771050e-04
285, 8.049457669258120e-01, -8.241767995059490e-03, 4.226616274965845e+04, 2.417125071959267e-01, 1.550409536820110e-03, 1.727296603672887e-04
259, 8.235722184181210e-01, -6.217850837856530e-03, 4.246338506306340e+04, 2.553836373061945e-01, 1.527256234030219e-03, 1.590795489522939e-04
233, 8.422674536705020e-01, -4.354327917099000e-03, 4.267308187511704e+04, 2.699194793810579e-01, 1.508638412822117e-03, 1.422907988311149e-04
207, 8.610174655914310e-01, -2.686113817617300e-03, 4.283626472162867e+04, 2.812310489895311e-01, 1.500852011247875e-03, 1.260261187731501e-04
