"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
48, 1.082913833170000e-01, 2.220446049250313e-16, 3.474241900179686e+04, 4.223176379576075e-03, 2.416126436790832e-03, 0.000000000000000e+00
49, 1.135307033110000e-01, 2.220446049250313e-16, 3.473846814896710e+04, 4.182082406929924e-03, 2.400181062763151e-03, 0.000000000000000e+00
50, 1.188480158220000e-01, 2.220446049250313e-16, 3.473467719090953e+04, 4.142651546446623e-03, 2.384890836931360e-03, 0.000000000000000e+00
51, 1.242462442510000e-01, 2.220446049250313e-16, 3.473149793453248e+04, 4.109583173560185e-03, 2.370221363081480e-03, 0.000000000000000e+00
52, 1.297284369870000e-01, 2.220446049250313e-16, 3.472915732560080e+04, 4.085237817365391e-03, 2.356131396802413e-03, 0.000000000000000e+00
53, 1.352977746630000e-01, 2.220446049250313e-16, 3.472698453753781e+04, 4.062638014974979e-03, 2.342579487360120e-03, 0.000000000000000e+00
54, 1.409575779210000e-01, 2.220446049250313e-16, 3.472470615613567e+04, 4.038939905465041e-03, 2.329504576180929e-03, 0.000000000000000e+00
55, 1.467113157020000e-01, 2.220446049250313e-16, 3.472246092462033e+04, 4.015586597596806e-03, 2.316855181709111e-03, 0.000000000000000e+00
56, 1.525626141330000e-01, 2.220446049250313e-16, 3.471999268998967e+04, 3.989913769281653e-03, 2.304598208040841e-03, 0.000000000000000e+00
57, 1.585152660350000e-01, 2.220446049250313e-16, 3.471755713841285e+04, 3.964580886942381e-03, 2.292707833761142e-03, 0.000000000000000e+00
58, 1.645732411200000e-01, 2.220446049250313e-16, 3.471529252738558e+04, 3.941026007118008e-03, 2.281162127808418e-03, 0.000000000000000e+00
59, 1.707406969350000e-01, 2.220446049250313e-16, 3.471305986096932e+04, 3.917803392510162e-03, 2.269935541212288e-03, 0.000000000000000e+00
60, 1.770219906140000e-01, 2.220446049250313e-16, 3.471095743665465e+04, 3.895935463989318e-03, 2.259008144820726e-03, 0.000000000000000e+00
61, 1.834216915030000e-01, 2.220446049250313e-16, 3.470878083581098e+04, 3.873296003754846e-03, 2.248354042873603e-03, 0.000000000000000e+00
62, 1.899445947530000e-01, 2.220446049250313e-16, 3.470683317222698e+04, 3.853037786733502e-03, 2.237956369919453e-03, 0.000000000000000e+00
63, 1.965957359540000e-01, 2.220446049250313e-16, 3.470480096135721e+04, 3.831900168732568e-03, 2.227796632395531e-03, 0.000000000000000e+00
64, 2.033804069020000e-01, 2.220446049250313e-16, 3.470297946638584e+04, 3.812954268251314e-03, 2.217860243635366e-03, 0.000000000000000e+00
65, 2.103041726230000e-01, 2.220446049250313e-16, 3.470114070942685e+04, 3.793828820801965e-03, 2.208130934275705e-03, 0.000000000000000e+00
66, 2.173728897500000e-01, 2.220446049250313e-16, 3.469950518328490e+04, 3.776817236357919e-03, 2.198599149202591e-03, 0.000000000000000e+00
67, 2.245927263960000e-01, 2.220446049250313e-16, 3.469767955595323e+04, 3.757828353991880e-03, 2.189247408388156e-03, 0.000000000000000e+00
68, 2.319701836540000e-01, 2.220446049250313e-16, 3.469592617204983e+04, 3.739590896594883e-03, 2.180064177497646e-03, 0.000000000000000e+00
69, 2.395121189030000e-01, 2.220446049250313e-16, 3.469396963276111e+04, 3.719240360779930e-03, 2.171032459864284e-03, 0.000000000000000e+00
70, 2.472257710730000e-01, 2.220446049250313e-16, 3.469218575166309e+04, 3.700685693166461e-03, 2.162146889667382e-03, 0.000000000000000e+00
71, 2.551187880890000e-01, 2.220446049250313e-16, 3.469032464292098e+04, 3.681327758301374e-03, 2.153397334018949e-03, 0.000000000000000e+00
72, 2.631992566980000e-01, 2.220446049250313e-16, 3.468874840106936e+04, 3.664932807052832e-03, 2.144778719540167e-03, 0.000000000000000e+00
73, 2.714757349350000e-01, 2.220446049250313e-16, 3.468715161785786e+04, 3.648324199128768e-03, 2.136282341200038e-03, 0.000000000000000e+00
74, 2.799572875080000e-01, 2.220446049250313e-16, 3.468576630909812e+04, 3.633915198659211e-03, 2.127900352133596e-03, 0.000000000000000e+00
75, 2.886535243940000e-01, 2.220446049250313e-16, 3.468424623424474e+04, 3.618104456741798e-03, 2.119612457274151e-03, 0.000000000000000e+00
76, 2.975746430190000e-01, 2.220446049250313e-16, 3.468274516506942e+04, 3.602491398425393e-03, 2.111379351936688e-03, 0.000000000000000e+00
77, 3.067314743950000e-01, 2.220446049250313e-16, 3.468113854047721e+04, 3.585780427430045e-03, 2.103224453367939e-03, 0.000000000000000e+00
78, 3.161355336610000e-01, 2.220446049250313e-16, 3.467964326961706e+04, 3.570227679080956e-03, 2.095124509516391e-03, 0.000000000000000e+00
79, 3.257990755320000e-01, 2.220446049250313e-16, 3.467826550142735e+04, 3.555897110279636e-03, 2.087021202820162e-03, 0.000000000000000e+00
80, 3.357351552200000e-01, 2.220446049250313e-16, 3.467681333270797e+04, 3.540792679868512e-03, 2.078877665328767e-03, 0.000000000000000e+00
81, 3.459576954530000e-01, 2.220446049250313e-16, 3.467554013928163e+04, 3.527549823682805e-03, 2.070677931456960e-03, 0.000000000000000e+00
82, 3.564815603450000e-01, 2.220446049250313e-16, 3.467413436702997e+04, 3.512927976465095e-03, 2.062413634865791e-03, 0.000000000000000e+00
