"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
55, 1.467113157020000e-01, 2.220446049250313e-16, 3.472245846550502e+04, 4.015561019621181e-03, 2.316834561962265e-03, 0.000000000000000e+00, -2.435453603919002e+03
56, 1.525626141330000e-01, 2.220446049250313e-16, 3.471999040803604e+04, 3.989890034016418e-03, 2.304579070178329e-03, 0.000000000000000e+00, -2.391613513531649e+03
57, 1.585152660350000e-01, 2.220446049250313e-16, 3.471755481231248e+04, 3.964556692494008e-03, 2.292690044988224e-03, 0.000000000000000e+00, -2.349605617504096e+03
58, 1.645732411200000e-01, 2.220446049250313e-16, 3.471529016608660e+04, 3.941001446558634e-03, 2.281145604624046e-03, 0.000000000000000e+00, -2.309199885115778e+03
59, 1.707406969350000e-01, 2.220446049250313e-16, 3.471305756882151e+04, 3.917779551212245e-03, 2.269920182822615e-03, 0.000000000000000e+00, -2.270405201123109e+03
60, 1.770219906140000e-01, 2.220446049250313e-16, 3.471095490646697e+04, 3.895909146769253e-03, 2.258993853619403e-03, 0.000000000000000e+00, -2.232981823878256e+03
61, 1.834216915030000e-01, 2.220446049250313e-16, 3.470877784295636e+04, 3.873264874201070e-03, 2.248340757023199e-03, 0.000000000000000e+00, -2.197013182026757e+03
62, 1.899445947530000e-01, 2.220446049250313e-16, 3.470683041664529e+04, 3.853009125124662e-03, 2.237944043551527e-03, 0.000000000000000e+00, -2.162107407241176e+03
63, 1.965957359540000e-01, 2.220446049250313e-16, 3.470479892052042e+04, 3.831878941393827e-03, 2.227785231865560e-03, 0.000000000000000e+00, -2.128484531774334e+03
64, 2.033804069020000e-01, 2.220446049250313e-16, 3.470297852589764e+04, 3.812944485959226e-03, 2.217849738815671e-03, 0.000000000000000e+00, -2.095789035552939e+03
65, 2.103041726230000e-01, 2.220446049250313e-16, 3.470114004748431e+04, 3.793821935744531e-03, 2.208121317502562e-03, 0.000000000000000e+00, -2.064185934009526e+03
66, 2.173728897500000e-01, 2.220446049250313e-16, 3.469950430761852e+04, 3.776808128296556e-03, 2.198590369440156e-03, 0.000000000000000e+00, -2.033358285646141e+03
67, 2.245927263960000e-01, 2.220446049250313e-16, 3.469767788423559e+04, 3.757810965969104e-03, 2.189239400739321e-03, 0.000000000000000e+00, -2.003572076985729e+03
68, 2.319701836540000e-01, 2.220446049250313e-16, 3.469592387785894e+04, 3.739567034046353e-03, 2.180056876581549e-03, 0.000000000000000e+00, -1.974495327233052e+03
69, 2.395121189030000e-01, 2.220446049250313e-16, 3.469396724223317e+04, 3.719215496201594e-03, 2.171025850804247e-03, 0.000000000000000e+00, -1.946304385161405e+03
70, 2.472257710730000e-01, 2.220446049250313e-16, 3.469218415794188e+04, 3.700669116407325e-03, 2.162140956358578e-03, 0.000000000000000e+00, -1.918671446374713e+03
71, 2.551187880890000e-01, 2.220446049250313e-16, 3.469032361355675e+04, 3.681317051583817e-03, 2.153392060441036e-03, 0.000000000000000e+00, -1.891807634399022e+03
72, 2.631992566980000e-01, 2.220446049250313e-16, 3.468874738715926e+04, 3.664922261078155e-03, 2.144774046019233e-03, 0.000000000000000e+00, -1.865387947261878e+03
73, 2.714757349350000e-01, 2.220446049250313e-16, 3.468715042190138e+04, 3.648311759636591e-03, 2.136278216167678e-03, 0.000000000000000e+00, -1.839674341235080e+03
74, 2.799572875080000e-01, 2.220446049250313e-16, 3.468576503086974e+04, 3.633901903432992e-03, 2.127896720006747e-03, 0.000000000000000e+00, -1.814361137145069e+03
75, 2.886535243940000e-01, 2.220446049250313e-16, 3.468424498133875e+04, 3.618091424901160e-03, 2.119609265733950e-03, 0.000000000000000e+00, -1.789679134178104e+03
76, 2.975746430190000e-01, 2.220446049250313e-16, 3.468274383254602e+04, 3.602477538460814e-03, 2.111376551336972e-03, 0.000000000000000e+00, -1.765378374232267e+03
77, 3.067314743950000e-01, 2.220446049250313e-16, 3.468113767216635e+04, 3.585771395875593e-03, 2.103222049632561e-03, 0.000000000000000e+00, -1.741685833230009e+03
78, 3.161355336610000e-01, 2.220446049250313e-16, 3.467964296916463e+04, 3.570224553987638e-03, 2.095122328866222e-03, 0.000000000000000e+00, -1.718261157995986e+03
79, 3.257990755320000e-01, 2.220446049250313e-16, 3.467826541271380e+04, 3.555896187544162e-03, 2.087019132388083e-03, 0.000000000000000e+00, -1.694709504847237e+03
