"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
61, 1.834216915030000e-01, 2.220446049250313e-16, 1.150638612989202e+05, 1.900977633434739e-01, 3.621991927225554e-03, 0.000000000000000e+00, -1.000271202746044e+01
62, 1.899445947530000e-01, 2.220446049250313e-16, 1.150636611811202e+05, 1.900353188352679e-01, 3.602463620255662e-03, 0.000000000000000e+00, -9.896491780722974e+00
63, 1.965957359540000e-01, 2.220446049250313e-16, 1.150634671388101e+05, 1.899747701153337e-01, 3.583471180500410e-03, 0.000000000000000e+00, -9.793578038879891e+00
64, 2.033804069020000e-01, 2.220446049250313e-16, 1.150632783630237e+05, 1.899158647548689e-01, 3.564990752715212e-03, 0.000000000000000e+00, -9.693832694192130e+00
65, 2.103041726230000e-01, 2.220446049250313e-16, 1.150630965351600e+05, 1.898591274155277e-01, 3.546999616601207e-03, 0.000000000000000e+00, -9.597171254603916e+00
66, 2.173728897500000e-01, 2.220446049250313e-16, 1.150629201468096e+05, 1.898040874151019e-01, 3.529451497558904e-03, 0.000000000000000e+00, -9.503250259740435e+00
67, 2.245927263960000e-01, 2.220446049250313e-16, 1.150627468881093e+05, 1.897500239867899e-01, 3.512308457241781e-03, 0.000000000000000e+00, -9.411841620032089e+00
68, 2.319701836540000e-01, 2.220446049250313e-16, 1.150625782478104e+05, 1.896974016786810e-01, 3.495551330590811e-03, 0.000000000000000e+00, -9.322871683077562e+00
69, 2.395121189030000e-01, 2.220446049250313e-16, 1.150624149530282e+05, 1.896464473789247e-01, 3.479156090110690e-03, 0.000000000000000e+00, -9.236187833584339e+00
70, 2.472257710730000e-01, 2.220446049250313e-16, 1.150622544914889e+05, 1.895963771607350e-01, 3.463088698815944e-03, 0.000000000000000e+00, -9.151554146117579e+00
71, 2.551187880890000e-01, 2.220446049250313e-16, 1.150620964532517e+05, 1.895470631067254e-01, 3.447326297007291e-03, 0.000000000000000e+00, -9.068847579592227e+00
72, 2.631992566980000e-01, 2.220446049250313e-16, 1.150619431617539e+05, 1.894992302193288e-01, 3.431855589388238e-03, 0.000000000000000e+00, -8.988018239375439e+00
73, 2.714757349350000e-01, 2.220446049250313e-16, 1.150617949189570e+05, 1.894529727222512e-01, 3.416645612338152e-03, 0.000000000000000e+00, -8.908898024688900e+00
74, 2.799572875080000e-01, 2.220446049250313e-16, 1.150616502483656e+05, 1.894078298917236e-01, 3.401643730863271e-03, 0.000000000000000e+00, -8.831107724321084e+00
75, 2.886535243940000e-01, 2.220446049250313e-16, 1.150615085277228e+05, 1.893636075594469e-01, 3.386837953656142e-03, 0.000000000000000e+00, -8.754629568475174e+00
76, 2.975746430190000e-01, 2.220446049250313e-16, 1.150613696641226e+05, 1.893202767351930e-01, 3.372223181104229e-03, 0.000000000000000e+00, -8.679464635576952e+00
77, 3.067314743950000e-01, 2.220446049250313e-16, 1.150612336030196e+05, 1.892778203986486e-01, 3.357763592195695e-03, 0.000000000000000e+00, -8.605382161851420e+00
78, 3.161355336610000e-01, 2.220446049250313e-16, 1.150610976908017e+05, 1.892354105200241e-01, 3.343406018049637e-03, 0.000000000000000e+00, -8.532084115978122e+00
79, 3.257990755320000e-01, 2.220446049250313e-16, 1.150609606111343e+05, 1.891926363519472e-01, 3.329094648805561e-03, 0.000000000000000e+00, -8.459279525746247e+00
80, 3.357351552200000e-01, 2.220446049250313e-16, 1.150608245220911e+05, 1.891501712969729e-01, 3.314783968564075e-03, 0.000000000000000e+00, -8.386753562016079e+00
81, 3.459576954530000e-01, 2.220446049250313e-16, 1.150606882592829e+05, 1.891076520205982e-01, 3.300432375608973e-03, 0.000000000000000e+00, -8.314288881301060e+00
82, 3.564815603450000e-01, 2.220446049250313e-16, 1.150605502311769e+05, 1.890645819029092e-01, 3.286006135216138e-03, 0.000000000000000e+00, -8.241732122260268e+00
83, 3.673226369200000e-01, 2.220446049250313e-16, 1.150604111586164e+05, 1.890211858749375e-01, 3.271481882572721e-03, 0.000000000000000e+00, -8.168983789591939e+00
84, 3.784979252510000e-01, 2.220446049250313e-16, 1.150602725176776e+05, 1.889779245296508e-01, 3.256847897660820e-03, 0.000000000000000e+00, -8.096005530984092e+00
85, 3.900256382880000e-01, 2.220446049250313e-16, 1.150601325960722e+05, 1.889342635667889e-01, 3.242094072370716e-03, 0.000000000000000e+00, -8.022748542266374e+00
86, 4.019253126140000e-01, 2.220446049250313e-16, 1.150599902292807e+05, 1.888898396110865e-01, 3.227212087563672e-03, 0.000000000000000e+00, -7.949190916688892e+00
87, 4.142179315450000e-01, 2.220446049250313e-16, 1.150598476730379e+05, 1.888453565392426e-01, 3.212189842436494e-03, 0.000000000000000e+00, -7.875319728581743e+00
88, 4.269260622260000e-01, 2.220446049250313e-16, 1.150597055315935e+05, 1.888010029005730e-01, 3.196989862971019e-03, 0.000000000000000e+00, -7.800926757665356e+00
89, 4.400740085990000e-01, 2.220446049250313e-16, 1.150595612592576e+05, 1.887559843411732e-01, 3.181579540054845e-03, 0.000000000000000e+00, -7.725865877911640e+00
90, 4.536879824320000e-01, 2.220446049250313e-16, 1.150594138208993e+05, 1.887099778601216e-01, 3.165950427095927e-03, 0.000000000000000e+00, -7.650127889156686e+00
91, 4.677962949600000e-01, 2.220446049250313e-16, 1.150592659945014e+05, 1.886638502956794e-01, 3.150130905507435e-03, 0.000000000000000e+00, -7.573885683268934e+00
92, 4.824295720830000e-01, 2.220446049250313e-16, 1.150591193498801e+05, 1.886180914913189e-01, 3.134182155171506e-03, 0.000000000000000e+00, -7.497461622525468e+00
93, 4.976209965680000e-01, 2.220446049250313e-16, 1.150589725441269e+05, 1.885722824075473e-01, 3.118173741079227e-03, 0.000000000000000e+00, -7.421209911983064e+00
94, 5.134065813120000e-01, 2.220446049250313e-16, 1.150588252246771e+05, 1.885263130305605e-01, 3.102154720756809e-03, 0.000000000000000e+00, -7.345361236552626e+00
95, 5.298254783930000e-01, 2.220446049250313e-16, 1.150586799281553e+05, 1.884809748854684e-01, 3.086149929657052e-03, 0.000000000000000e+00, -7.270007246197951e+00
96, 5.469203295140000e-01, 2.220446049250313e-16, 1.150585372379288e+05, 1.884364500055353e-01, 3.070170302773584e-03, 0.000000000000000e+00, -7.195196703105411e+00
97, 5.647376644470000e-01, 2.220446049250313e-16, 1.150583949224973e+05, 1.883920420761279e-01, 3.054198955936897e-03, 0.000000000000000e+00, -7.120820646676386e+00
98, 5.833283553420000e-01, 2.220446049250313e-16, 1.150582524039530e+05, 1.883475707676896e-01, 3.038217381055725e-03, 0.000000000000000e+00, -7.046774467284361e+00
99, 6.027481362320000e-01, 2.220446049250313e-16, 1.150581123282970e+05, 1.883038617350602e-01, 3.022234039742976e-03, 0.000000000000000e+00, -6.973120426651254e+00
100, 6.230581989500000e-01, 2.220446049250313e-16, 1.150579748167694e+05, 1.882609528098435e-01, 3.006259841015341e-03, 0.000000000000000e+00, -6.899905560154362e+00
101, 6.443258788700000e-01, 2.220446049250313e-16, 1.150578378304999e+05, 1.882182077855133e-01, 2.990295882208626e-03, 0.000000000000000e+00, -6.827131450089382e+00
102, 6.666254466970000e-01, 2.220446049250313e-16, 1.150577016095321e+05, 1.881757015649538e-01, 2.974331653206317e-03, 0.000000000000000e+00, -6.754745288540277e+00
103, 6.900390259370000e-01, 2.220446049250313e-16, 1.150575686712636e+05, 1.881342196737942e-01, 2.958354594345174e-03, 0.000000000000000e+00, -6.682684584683018e+00
104, 7.146576599530000e-01, 2.220446049250313e-16, 1.150574379035491e+05, 1.880934150795870e-01, 2.942353702401543e-03, 0.000000000000000e+00, -6.610903554948565e+00
105, 7.405825578610000e-01, 2.220446049250313e-16, 1.150573073957919e+05, 1.880526916021325e-01, 2.926309433327307e-03, 0.000000000000000e+00, -6.539313640425459e+00
106, 7.679265552350000e-01, 2.220446049250313e-16, 1.150571788611925e+05, 1.880125838263650e-01, 2.910201962180042e-03, 0.000000000000000e+00, -6.467833240721226e+00
107, 7.968158341210000e-01, 2.220446049250313e-16, 1.150570540073363e+05, 1.879736245851251e-01, 2.894013994277473e-03, 0.000000000000000e+00, -6.396391924334264e+00
108, 8.273919576770000e-01, 2.220446049250313e-16, 1.150569303133440e+05, 1.879350272663430e-01, 2.877725110802174e-03, 0.000000000000000e+00, -6.324903730337834e+00
109, 8.598142887360000e-01, 2.220446049250313e-16, 1.150568064884856e+05, 1.878963891122752e-01, 2.861312671566113e-03, 0.000000000000000e+00, -6.253281863252286e+00
110, 8.942628795040000e-01, 2.220446049250313e-16, 1.150566862173986e+05, 1.878588598726117e-01, 2.844755316119975e-03, 0.000000000000000e+00, -6.181440377989468e+00
111, 9.309419431120000e-01, 2.220446049250313e-16, 1.150565702247264e+05, 1.878226656641495e-01, 2.828037405207003e-03, 0.000000000000000e+00, -6.109322464973793e+00
112, 9.700840484090000e-01, 2.220446049250313e-16, 1.150564610207711e+05, 1.877885897984104e-01, 2.811136081408406e-03, 0.000000000000000e+00, -6.036857850064710e+00
113, 1.011955220140000e+00, 2.220446049250313e-16, 1.150563608194599e+05, 1.877573231064771e-01, 2.793981561052705e-03, 0.000000000000000e+00, -5.963768279576477e+00
114, 1.054913688830000e+00, 2.220446049250313e-16, 1.150562607619906e+05, 1.877261012988127e-01, 2.777207498219280e-03, 0.000000000000000e+00, -5.892710925642286e+00
115, 1.097872157520000e+00, 2.220446049250313e-16, 1.150561644486401e+05, 1.876960478012960e-01, 2.761176840332418e-03, 0.000000000000000e+00, -5.825192074418744e+00
116, 1.140830626210000e+00, 2.220446049250313e-16, 1.150560772332992e+05, 1.876688332353242e-01, 2.745840778257984e-03, 0.000000000000000e+00, -5.760974785412880e+00
117, 1.183789094900000e+00, 2.220446049250313e-16, 1.150559990613687e+05, 1.876444405638062e-01, 2.731130166572786e-03, 0.000000000000000e+00, -5.699689568251615e+00
118, 1.226747563590000e+00, 2.220446049250313e-16, 1.150559275193801e+05, 1.876221166911175e-01, 2.716956627636733e-03, 0.000000000000000e+00, -5.640770256738538e+00
119, 1.269706032280000e+00, 2.220446049250313e-16, 1.150558618934412e+05, 1.876016388551621e-01, 2.703339465196317e-03, 0.000000000000000e+00, -5.584456827627698e+00
120, 1.312664500970000e+00, 2.220446049250313e-16, 1.150558040969882e+05, 1.875836041222012e-01, 2.690261750810705e-03, 0.000000000000000e+00, -5.530637348913946e+00
121, 1.355622969660000e+00, 2.220446049250313e-16, 1.150557529872803e+05, 1.875676559128230e-01, 2.677695581701777e-03, 0.000000000000000e+00, -5.479173539249458e+00
122, 1.398581438350000e+00, 2.220446049250313e-16, 1.150557060198713e+05, 1.875530002612126e-01, 2.665602110420659e-03, 0.000000000000000e+00, -5.429868720181454e+00
123, 1.441539907040000e+00, 2.220446049250313e-16, 1.150556635811412e+05, 1.875397577329004e-01, 2.653949338759917e-03, 0.000000000000000e+00, -5.382575802776548e+00
124, 1.484498375720000e+00, 2.220446049250313e-16, 1.150556270564056e+05, 1.875283606000389e-01, 2.642698026661871e-03, 0.000000000000000e+00, -5.337113848450556e+00
125, 1.527456844410000e+00, 2.220446049250313e-16, 1.150555966202794e+05, 1.875188633492633e-01, 2.631817039105418e-03, 0.000000000000000e+00, -5.293320028164778e+00
126, 1.570415313100000e+00, 2.220446049250313e-16, 1.150555700614265e+05, 1.875105759580011e-01, 2.621320838756370e-03, 0.000000000000000e+00, -5.251263404813368e+00
127, 1.613373781790000e+00, 2.220446049250313e-16, 1.150555464501453e+05, 1.875032083233109e-01, 2.611186793409700e-03, 0.000000000000000e+00, -5.210816667987066e+00
128, 1.656332250480000e+00, 2.220446049250313e-16, 1.150555271167149e+05, 1.874971755438582e-01, 2.601390968759197e-03, 0.000000000000000e+00, -5.171866499862694e+00
129, 1.699290719170000e+00, 2.220446049250313e-16, 1.150555137417359e+05, 1.874930020321231e-01, 2.591918845900600e-03, 0.000000000000000e+00, -5.134340388523816e+00
130, 1.742249187860000e+00, 2.220446049250313e-16, 1.150555092426980e+05, 1.874915981579745e-01, 2.582760063062458e-03, 0.000000000000000e+00, -5.098184810977297e+00
131, 1.785207656550000e+00, 2.220446049250313e-16, 1.150555118241215e+05, 1.874924036621366e-01, 2.573884807438591e-03, 0.000000000000000e+00, -5.063279310456073e+00
132, 1.828166125240000e+00, 2.220446049250313e-16, 1.150555319516032e+05, 1.874986842163788e-01, 2.565228699358695e-03, 0.000000000000000e+00, -5.029366385018763e+00
133, 1.871124593930000e+00, 2.220446049250313e-16, 1.150555071605624e+05, 1.874909484509746e-01, 2.556648828535354e-03, 0.000000000000000e+00, -4.995901143755405e+00
134, 1.914083062620000e+00, 2.220446049250313e-16, 1.150556300586759e+05, 1.875292974247337e-01, 2.548318406565795e-03, 0.000000000000000e+00, -4.963348593645988e+00
135, 1.957041531310000e+00, 2.220446049250313e-16, 1.150546814781396e+05, 1.872333035396632e-01, 2.539100057848102e-03, 0.000000000000000e+00, -4.928674661920375e+00
136, 2.000000000000000e+00, 2.220446049250313e-16, 1.150644233027055e+05, 1.902731303022993e-01, 2.535319522966851e-03, 0.000000000000000e+00, -4.911193602754737e+00
